UserID,age,gender,occupation,clusterNum
2633,56,1,0,0
2634,35,2,9,9
2635,56,1,1,3
2636,35,1,0,3
2637,18,1,12,0
2638,35,2,20,6
2639,25,1,14,4
2640,25,2,6,3
2641,35,1,12,0
2642,25,1,6,5
2643,25,1,0,9
2644,45,1,17,5
2645,18,1,15,4
2646,25,1,7,8
2647,45,1,17,0
2648,35,2,11,8
2649,25,1,17,9
2650,25,1,16,4
2651,45,1,7,9
2652,56,1,14,3
2653,35,1,20,8
2654,25,1,7,2
2655,35,2,9,4
2656,35,1,7,7
2657,56,1,13,4
2658,1,2,10,6
2659,25,1,7,3
2660,35,1,14,5
2661,56,1,17,0
2662,56,1,13,3
2663,25,1,17,7
2664,25,2,4,7
2665,35,1,7,9
2666,35,1,11,4
2667,45,1,16,3
2668,35,2,6,6
2669,25,2,4,7
2670,45,1,0,9
2671,35,1,6,8
2672,35,2,12,3
2673,35,1,7,0
2674,35,1,7,5
2675,25,1,4,5
2676,35,1,18,4
2677,56,1,20,8
2678,35,2,7,6
2679,25,1,6,4
2680,18,2,4,8
2681,25,1,12,8
2682,25,2,4,4
2683,18,1,4,2
2684,35,1,7,6
2685,18,2,0,5
2686,45,1,7,4
2687,25,1,0,9
2688,1,1,10,8
2689,25,1,17,8
2690,25,1,12,6
2691,25,1,7,0
2692,18,1,4,9
2693,18,2,4,9
2694,56,1,13,3
2695,18,1,4,3
2696,35,1,11,3
2697,25,1,7,9
2698,50,2,17,5
2699,25,2,2,7
2700,56,2,13,5
2701,25,1,7,9
2702,45,1,1,9
2703,45,1,6,8
2704,35,1,11,2
2705,56,1,13,9
2706,25,1,1,0
2707,25,2,1,4
2708,56,1,13,4
2709,25,1,7,2
2710,25,2,0,9
2711,35,1,17,0
2712,25,2,4,4
2713,18,2,19,4
2714,25,1,7,7
2715,18,1,4,1
2716,50,2,4,4
2717,50,2,4,6
2718,25,1,4,1
2719,25,2,4,4
2720,25,1,12,8
2721,35,1,0,6
2722,45,1,14,4
2723,35,1,7,3
2724,25,2,9,5
2725,45,2,2,0
2726,35,1,7,4
2727,45,1,11,3
2728,25,1,11,7
2729,35,1,12,6
2730,50,1,7,0
2731,35,1,11,8
2732,35,1,7,4
2733,45,1,17,4
2734,45,1,17,3
2735,18,2,4,4
2736,25,1,7,6
2737,45,1,12,3
2738,25,1,3,4
2739,50,2,2,0
2740,35,2,7,7
2741,45,1,17,3
2742,25,1,14,3
2743,25,1,17,4
2744,25,1,14,3
2745,18,1,17,6
2746,35,2,1,8
2747,50,1,14,4
2748,18,2,4,9
2749,25,1,4,4
2750,25,1,12,7
2751,25,2,15,9
2752,25,2,16,5
2753,25,1,15,7
2754,50,2,20,8
2755,50,1,12,3
2756,35,1,7,6
2757,18,1,4,4
2758,25,1,2,0
2759,56,1,8,7
2760,25,1,7,5
2761,56,1,0,5
2762,35,1,6,4
2763,50,1,16,7
2764,18,2,4,1
2765,25,1,7,7
2766,50,1,7,8
2767,45,1,7,4
2768,25,1,0,0
2769,25,1,17,8
2770,25,1,7,9
2771,35,1,1,3
2772,18,1,1,5
2773,35,1,17,6
2774,35,1,2,3
2775,25,1,1,3
2776,18,2,4,7
2777,25,1,14,8
2778,18,1,4,3
2779,56,1,13,6
2780,35,1,7,5
2781,25,1,17,6
2782,35,1,4,5
2783,18,2,4,0
2784,45,1,17,3
2785,50,1,20,5
2786,56,1,13,8
2787,25,1,4,8
2788,25,1,4,5
2789,56,1,1,7
2790,18,1,4,7
2791,25,1,20,3
2792,56,1,7,5
2793,18,1,4,4
2794,35,1,7,6
2795,25,1,2,8
2796,50,1,13,0
2797,25,1,14,9
2798,25,2,7,3
2799,35,1,20,8
2800,18,1,0,3
2801,18,2,4,8
2802,25,2,3,3
2803,35,1,20,3
2804,25,1,7,4
2805,35,2,0,7
2806,56,1,19,9
2807,1,1,10,7
2808,35,2,11,5
2809,56,1,16,9
2810,25,1,7,8
2811,1,2,10,3
2812,25,1,19,3
2813,25,1,17,0
2814,25,1,20,0
2815,35,1,7,5
2816,35,1,17,3
2817,25,1,7,6
2818,35,1,12,8
2819,25,1,12,9
2820,45,1,14,0
2821,35,2,0,3
2822,18,1,20,0
2823,50,1,7,0
2824,25,1,4,1
2825,18,1,4,4
2826,25,2,20,7
2827,35,1,12,7
2828,25,1,17,3
2829,18,1,4,4
2830,45,1,20,6
2831,35,1,7,0
2832,25,1,0,3
2833,25,1,17,3
2834,25,1,15,9
2835,35,1,1,6
2836,35,1,20,6
2837,25,1,12,3
2838,18,1,0,7
2839,18,1,1,3
2840,25,1,17,0
2841,25,1,0,8
2842,50,1,12,9
2843,35,1,17,3
2844,25,2,4,0
2845,25,1,20,0
2846,25,1,4,6
2847,18,2,4,5
2848,18,1,4,4
2849,25,1,0,4
2850,45,1,11,8
2851,18,1,20,3
2852,25,2,7,6
2853,25,1,12,9
2854,1,1,1,3
2855,18,2,4,8
2856,25,1,4,3
2857,35,1,11,6
2858,25,1,0,9
2859,1,2,10,0
2860,18,1,1,3
2861,35,1,17,8
2862,25,1,15,3
2863,45,1,7,3
2864,25,2,2,5
2865,35,2,3,4
2866,25,2,6,0
2867,25,1,7,7
2868,45,1,17,5
2869,35,1,12,4
2870,50,1,17,4
2871,50,1,18,3
2872,25,2,14,6
2873,25,1,20,0
2874,18,2,4,3
2875,35,2,20,8
2876,25,1,2,7
2877,25,1,17,3
2878,35,1,1,7
2879,50,2,20,5
2880,18,1,4,8
2881,18,1,12,3
2882,25,2,12,3
2883,18,1,20,7
2884,18,1,20,5
2885,50,2,3,0
2886,18,2,1,5
2887,18,1,4,0
2888,25,1,3,6
2889,25,1,14,0
2890,35,1,3,9
2891,35,1,7,4
2892,18,2,4,3
2893,25,1,4,5
2894,25,1,1,0
2895,18,1,4,4
2896,25,1,11,3
2897,18,1,14,4
2898,25,1,5,3
2899,18,1,4,3
2900,35,1,14,8
2901,18,1,12,5
2902,25,1,17,3
2903,25,1,12,3
2904,25,1,16,5
2905,25,1,4,7
2906,35,1,17,8
2907,35,1,19,0
2908,35,2,5,7
2909,18,1,2,1
2910,25,1,7,7
2911,1,1,19,3
2912,25,2,4,3
2913,18,2,4,8
2914,35,2,20,3
2915,25,1,4,5
2916,25,1,7,4
2917,45,1,2,9
2918,25,1,0,3
2919,25,1,12,7
2920,18,1,17,4
2921,25,1,2,3
2922,50,1,1,3
2923,25,1,17,5
2924,35,1,12,3
2925,18,2,4,4
2926,25,2,4,7
2927,18,2,2,5
2928,25,1,12,6
2929,25,1,2,7
2930,18,1,2,5
2931,50,1,17,6
2932,18,1,4,9
2933,25,1,12,6
2934,35,1,11,5
2935,35,2,20,6
2936,25,1,0,5
2937,18,2,4,1
2938,18,2,4,5
2939,25,2,0,7
2940,25,2,15,3
2941,25,1,0,3
2942,35,1,12,4
2943,50,2,1,8
2944,35,1,12,8
2945,18,2,4,4
2946,35,2,17,5
2947,35,1,16,3
2948,25,2,0,5
2949,18,1,14,9
2950,25,1,17,4
2951,18,1,0,8
2952,35,2,14,5
2953,25,1,4,7
2954,25,1,20,5
2955,18,1,2,4
2956,35,1,14,3
2957,25,1,12,0
2958,18,1,4,3
2959,25,1,7,4
2960,35,1,17,4
2961,18,1,4,4
2962,50,1,17,0
2963,35,1,3,4
2964,18,2,4,7
2965,25,1,17,1
2966,35,2,4,9
2967,25,2,4,3
2968,25,1,0,3
2969,18,2,0,8
2970,25,1,7,3
2971,18,1,4,4
2972,25,1,4,0
2973,25,1,4,5
2974,18,2,4,7
2975,18,1,4,5
2976,35,1,11,3
2977,18,1,20,6
2978,18,2,4,1
2979,35,1,20,8
2980,35,1,2,4
2981,45,1,7,0
2982,45,1,6,7
2983,25,1,4,9
2984,18,1,4,5
2985,25,1,4,0
2986,18,1,4,5
2987,25,1,4,5
2988,18,1,4,0
2989,18,2,6,3
2990,35,1,12,0
2991,35,1,12,0
2992,50,1,1,0
2993,18,1,4,9
2994,18,1,19,8
2995,35,1,5,8
2996,25,1,15,8
2997,18,1,0,9
2998,35,2,16,5
2999,25,2,1,4
3000,25,1,7,3
3001,25,1,4,0
3002,18,1,4,5
3003,45,1,11,9
3004,18,1,15,7
3005,18,2,4,3
3006,25,1,17,8
3007,18,1,4,3
3008,35,1,0,0
3009,18,1,4,1
3010,35,2,3,4
3011,25,1,12,3
3012,25,1,1,3
3013,25,1,12,4
3014,45,1,17,4
3015,35,1,7,4
3016,56,1,6,4
3017,18,1,12,7
3018,35,2,9,8
3019,35,1,0,5
3020,50,1,12,0
3021,35,2,7,7
3022,45,2,15,6
3023,25,1,17,9
3024,25,2,7,1
3025,35,1,17,4
3026,35,2,0,7
3027,18,2,4,7
3028,18,1,4,4
3029,1,1,10,3
3030,18,1,4,1
3031,35,1,1,0
3032,18,1,4,8
3033,25,1,0,3
3034,18,1,4,6
3035,18,2,1,0
3036,25,2,7,5
3037,56,1,13,6
3038,25,2,2,0
3039,35,2,2,5
3040,50,2,3,5
3041,25,1,8,6
3042,25,1,4,3
3043,56,1,1,3
3044,18,1,2,6
3045,35,1,16,0
3046,45,1,1,9
3047,1,1,4,3
3048,25,2,4,7
3049,18,1,2,6
3050,50,2,0,0
3051,35,1,12,8
3052,18,1,17,5
3053,35,1,12,4
3054,25,2,3,6
3055,18,1,4,5
3056,25,2,3,4
3057,25,1,18,6
3058,25,2,12,0
3059,18,1,12,8
3060,35,1,0,9
3061,35,2,1,0
3062,45,1,2,3
3063,18,1,4,4
3064,18,1,4,6
3065,35,1,17,3
3066,18,2,4,8
3067,18,1,4,0
3068,25,2,0,3
3069,35,2,9,3
3070,18,1,4,9
3071,18,2,4,4
3072,25,1,1,9
3073,50,1,1,5
3074,25,1,0,4
3075,25,1,0,3
3076,25,2,11,3
3077,35,1,17,4
3078,18,1,4,9
3079,35,2,1,9
3080,25,2,1,7
3081,25,1,20,8
3082,25,1,7,4
3083,35,2,6,3
3084,50,2,0,6
3085,25,1,16,0
3086,25,1,4,4
3087,18,1,12,3
3088,1,2,1,5
3089,25,2,4,5
3090,45,1,16,3
3091,25,1,2,6
3092,25,2,0,5
3093,35,1,15,3
3094,45,2,20,5
3095,35,1,0,9
3096,25,2,3,3
3097,45,2,3,5
3098,25,2,5,4
3099,25,1,4,7
3100,25,1,17,6
3101,25,2,6,9
3102,18,1,15,9
3103,25,1,12,3
3104,25,1,20,9
3105,18,1,17,3
3106,35,1,12,4
3107,25,1,0,5
3108,25,1,17,4
3109,50,1,6,7
3110,25,2,11,5
3111,25,1,0,7
3112,18,1,4,4
3113,18,1,12,5
3114,25,1,10,5
3115,18,1,5,5
3116,35,1,17,3
3117,25,1,12,3
3118,35,1,0,3
3119,25,1,0,9
3120,45,1,1,9
3121,18,1,4,4
3122,25,1,2,3
3123,25,2,7,6
3124,25,1,2,2
3125,25,1,12,6
3126,25,1,7,9
3127,25,1,2,3
3128,25,2,0,0
3129,18,1,2,4
3130,25,1,7,4
3131,25,1,7,3
3132,25,2,2,8
3133,35,1,7,5
3134,18,1,4,7
3135,18,1,4,3
3136,25,1,15,5
3137,25,2,4,3
3138,25,1,11,3
3139,35,1,17,3
3140,56,1,13,3
3141,25,2,4,0
3142,25,1,14,4
3143,25,1,20,3
3144,50,2,16,9
3145,25,2,7,5
3146,18,1,4,7
3147,25,1,0,9
3148,25,1,14,8
3149,18,1,20,8
3150,18,1,4,6
3151,25,2,3,7
3152,25,2,0,7
3153,18,1,4,2
3154,25,2,4,6
3155,25,2,4,9
3156,25,1,7,9
3157,35,1,7,7
3158,25,1,12,9
3159,25,1,15,5
3160,25,2,15,5
3161,25,1,17,9
3162,25,1,7,5
3163,25,1,1,9
3164,18,1,15,7
3165,18,1,12,5
3166,35,1,7,6
3167,18,1,4,6
3168,25,1,2,7
3169,35,2,5,9
3170,50,1,0,8
3171,25,1,0,9
3172,50,2,3,2
3173,18,1,12,9
3174,25,1,12,8
3175,18,2,14,4
3176,35,1,16,9
3177,25,1,17,3
3178,25,2,6,4
3179,35,2,5,3
3180,18,2,20,0
3181,25,1,14,3
3182,25,1,12,4
3183,25,1,12,5
3184,50,1,7,7
3185,25,2,18,7
3186,18,1,7,5
3187,50,1,1,7
3188,35,1,12,4
3189,56,1,13,3
3190,25,1,16,3
3191,1,1,17,6
3192,25,1,12,9
3193,18,1,4,9
3194,25,1,0,8
3195,25,1,15,7
3196,18,1,4,3
3197,18,2,4,5
3198,18,2,14,8
3199,25,1,12,5
3200,18,1,0,4
3201,25,2,1,8
3202,45,1,7,7
3203,18,2,4,7
3204,35,1,0,9
3205,45,1,16,0
3206,35,2,16,4
3207,18,1,20,2
3208,35,1,7,5
3209,25,1,14,3
3210,25,1,0,3
3211,45,2,0,5
3212,50,1,16,7
3213,25,2,17,1
3214,25,2,1,3
3215,56,2,7,4
3216,50,2,13,9
3217,35,1,1,5
3218,35,2,0,8
3219,56,1,6,8
3220,18,2,4,4
3221,35,1,7,9
3222,25,1,0,3
3223,35,1,7,3
3224,25,1,20,3
3225,25,2,14,5
3226,18,1,0,9
3227,35,1,4,5
3228,25,2,14,7
3229,25,1,14,4
3230,56,2,1,8
3231,35,1,16,8
3232,25,1,7,3
3233,35,1,12,3
3234,50,1,2,8
3235,1,2,0,1
3236,18,1,4,2
3237,18,1,15,2
3238,35,1,7,5
3239,35,1,7,0
3240,25,2,12,4
3241,18,1,4,7
3242,50,2,0,9
3243,50,1,13,3
3244,25,1,12,4
3245,18,2,4,0
3246,18,1,2,9
3247,35,2,1,4
3248,35,1,15,3
3249,25,2,7,5
3250,25,2,4,1
3251,25,1,4,3
3252,35,1,17,3
3253,50,1,0,0
3254,35,2,4,5
3255,35,2,6,6
3256,25,2,15,0
3257,25,1,15,0
3258,25,1,14,8
3259,45,1,6,4
3260,18,2,4,4
3261,25,1,4,3
3262,45,1,20,3
3263,25,1,14,7
3264,50,1,11,4
3265,25,2,1,4
3266,25,1,15,5
3267,25,2,4,5
3268,25,1,4,5
3269,25,1,12,9
3270,18,2,20,3
3271,18,1,11,7
3272,35,2,0,9
3273,35,1,0,8
3274,35,1,7,1
3275,25,1,20,1
3276,35,1,7,3
3277,25,1,20,0
3278,25,1,17,5
3279,35,1,7,1
3280,45,1,15,3
3281,25,1,7,3
3282,25,1,17,5
3283,45,1,3,3
3284,35,1,16,6
3285,25,1,6,3
3286,25,1,4,3
3287,35,2,7,7
3288,56,1,13,6
3289,25,1,14,3
3290,45,1,6,3
3291,25,1,14,3
3292,25,2,7,3
3293,50,2,6,5
3294,45,1,14,3
3295,18,1,4,5
3296,18,1,18,6
3297,18,1,14,4
3298,18,1,4,5
3299,1,1,10,1
3300,25,2,4,5
3301,35,1,5,7
3302,25,2,2,4
3303,25,1,17,6
3304,56,1,17,9
3305,45,2,5,3
3306,56,1,20,5
3307,45,1,14,0
3308,50,1,6,0
3309,18,2,20,9
3310,25,1,17,9
3311,45,1,14,4
3312,25,1,4,9
3313,18,2,4,5
3314,35,1,20,5
3315,25,1,7,4
3316,25,1,12,0
3317,1,1,19,3
3318,25,1,4,5
3319,56,1,13,8
3320,56,2,13,0
3321,25,1,1,4
3322,35,1,1,8
3323,18,2,4,3
3324,35,1,14,5
3325,35,1,17,0
3326,35,2,14,3
3327,45,1,7,2
3328,18,1,12,7
3329,56,1,19,4
3330,50,1,18,5
3331,35,2,1,6
3332,25,2,7,8
3333,25,1,7,8
3334,18,1,16,4
3335,35,1,0,3
3336,25,1,0,6
3337,35,1,17,8
3338,25,1,4,6
3339,45,1,16,4
3340,25,1,17,3
3341,45,1,16,3
3342,25,1,20,5
3343,25,2,5,3
3344,18,2,4,6
3345,35,1,0,9
3346,25,1,7,5
3347,35,1,7,3
3348,35,2,7,3
3349,45,1,16,6
3350,18,2,4,5
3351,18,2,0,4
3352,18,2,5,7
3353,35,1,0,3
3354,35,1,17,0
3355,25,1,7,3
3356,25,1,1,9
3357,35,1,7,7
3358,25,1,18,8
3359,25,2,1,3
3360,25,1,20,5
3361,25,2,0,4
3362,25,1,4,8
3363,25,2,0,5
3364,35,2,9,5
3365,56,1,13,5
3366,50,1,17,9
3367,35,1,14,4
3368,50,1,16,9
3369,25,1,14,5
3370,45,1,18,9
3371,18,1,4,6
3372,25,1,2,5
3373,56,1,13,3
3374,18,1,16,9
3375,35,1,5,4
3376,25,1,4,0
3377,35,1,16,4
3378,25,1,17,9
3379,18,1,4,9
3380,35,1,1,3
3381,50,1,0,8
3382,25,1,0,7
3383,1,2,10,7
3384,56,1,16,7
3385,35,1,7,7
3386,25,2,9,3
3387,18,1,4,3
3388,18,1,1,3
3389,25,2,1,8
3390,18,1,0,3
3391,45,2,20,7
3392,18,1,4,8
3393,50,1,6,3
3394,35,1,12,3
3395,35,1,7,5
3396,25,1,7,4
3397,25,1,12,6
3398,25,1,5,5
3399,18,1,20,3
3400,25,1,4,8
3401,25,1,14,3
3402,35,1,7,9
3403,35,1,20,6
3404,35,1,5,7
3405,25,1,8,0
3406,35,1,14,7
3407,25,2,7,3
3408,45,2,5,5
3409,25,1,17,4
3410,25,1,4,4
3411,35,1,1,9
3412,18,1,4,9
3413,25,1,18,5
3414,25,2,17,3
3415,25,1,17,3
3416,35,1,7,7
3417,25,1,12,3
3418,18,2,2,1
3419,18,2,3,4
3420,45,1,1,8
3421,25,2,7,4
3422,45,1,7,4
3423,25,1,5,9
3424,25,1,7,4
3425,25,1,6,7
3426,18,1,20,3
3427,25,1,20,3
3428,25,1,14,3
3429,45,1,1,8
3430,25,2,7,9
3431,45,2,1,9
3432,45,2,6,9
3433,25,1,12,5
3434,18,1,12,9
3435,18,1,4,7
3436,45,1,1,3
3437,35,1,0,9
3438,25,2,0,0
3439,25,2,0,3
3440,18,1,17,9
3441,56,1,17,7
3442,25,2,14,8
3443,18,1,12,8
3444,35,2,17,6
3445,50,1,14,3
3446,35,2,20,9
3447,25,1,7,3
3448,25,1,12,3
3449,18,2,3,2
3450,25,1,14,3
3451,25,1,5,5
3452,25,2,11,3
3453,25,1,14,3
3454,35,1,7,3
3455,18,1,0,3
3456,25,2,0,3
3457,25,1,17,7
3458,25,1,20,8
3459,45,1,0,0
3460,18,1,4,3
3461,1,1,4,0
3462,35,1,0,3
3463,25,2,4,5
3464,25,1,15,8
3465,25,2,14,3
3466,25,1,14,3
3467,25,1,14,3
3468,25,1,14,9
3469,25,1,20,8
3470,45,1,17,8
3471,35,1,17,7
3472,18,1,4,9
3473,25,1,6,3
3474,35,2,16,7
3475,35,1,11,5
3476,25,1,14,0
3477,50,1,0,4
3478,50,2,1,9
3479,25,1,7,9
3480,18,1,4,7
3481,25,1,0,1
3482,18,1,4,6
3483,50,1,17,9
3484,45,2,7,6
3485,18,1,4,8
3486,25,1,0,0
3487,18,2,0,3
3488,18,1,4,9
3489,45,1,17,9
3490,18,1,4,6
3491,25,1,0,7
3492,25,1,16,8
3493,35,1,7,6
3494,25,1,17,7
3495,25,1,1,7
3496,18,1,4,9
3497,35,1,5,9
3498,35,2,2,5
3499,25,1,17,5
3500,25,1,3,9
3501,35,1,7,0
3502,35,2,7,3
3503,18,2,7,9
3504,18,1,4,5
3505,18,1,7,9
3506,25,2,15,0
3507,18,1,12,3
3508,25,1,0,9
3509,18,1,4,3
3510,18,1,4,4
3511,18,2,4,6
3512,50,1,0,7
3513,18,1,17,4
3514,25,1,16,8
3515,18,1,12,5
3516,35,1,3,0
3517,18,1,4,5
3518,18,1,12,7
3519,18,2,7,7
3520,25,2,14,9
3521,25,1,0,5
3522,25,1,0,7
3523,18,1,0,9
3524,35,1,7,1
3525,25,2,0,3
3526,18,2,4,3
3527,35,1,2,9
3528,25,1,0,2
3529,35,1,5,5
3530,45,2,1,8
3531,25,1,0,3
3532,25,2,11,3
3533,35,2,14,6
3534,25,1,2,8
3535,35,1,17,3
3536,45,1,18,3
3537,18,1,4,8
3538,1,1,10,4
3539,35,1,0,5
3540,25,2,4,6
3541,18,1,17,4
3542,25,1,3,0
3543,25,1,15,1
3544,25,1,17,4
3545,25,2,4,8
3546,35,1,12,3
3547,25,1,20,5
3548,35,1,16,9
3549,45,1,7,1
3550,35,2,7,6
3551,25,1,5,7
3552,56,2,0,9
3553,35,2,2,0
3554,35,1,16,5
3555,25,1,15,8
3556,56,1,7,5
3557,25,1,17,3
3558,18,1,5,3
3559,18,1,17,8
3560,18,1,4,7
3561,25,2,6,9
3562,35,1,14,8
3563,25,2,6,9
3564,25,1,2,9
3565,25,1,11,8
3566,25,1,18,1
3567,45,1,0,3
3568,25,1,14,4
3569,25,1,0,7
3570,18,2,2,3
3571,35,1,12,2
3572,18,1,4,8
3573,35,1,11,5
3574,1,1,10,0
3575,35,2,6,0
3576,25,1,18,6
3577,50,1,7,7
3578,56,2,0,4
3579,50,1,3,6
3580,18,1,0,9
3581,18,2,3,5
3582,18,1,1,1
3583,35,2,0,3
3584,25,2,9,0
3585,18,1,0,8
3586,35,1,20,5
3587,35,1,20,8
3588,35,1,3,4
3589,25,1,2,0
3590,45,2,0,4
3591,18,2,15,8
3592,35,1,6,4
3593,56,2,2,3
3594,25,2,9,8
3595,1,1,0,0
3596,25,1,0,8
3597,35,2,4,0
3598,25,1,17,5
3599,56,1,1,1
3600,25,1,16,5
3601,35,1,20,8
3602,35,2,3,5
3603,25,1,12,0
3604,35,2,7,9
3605,1,2,10,4
3606,18,1,12,3
3607,25,2,15,0
3608,35,1,17,4
3609,35,2,9,9
3610,25,2,17,3
3611,18,1,6,8
3612,25,1,2,2
3613,25,1,14,3
3614,25,1,0,6
3615,25,1,0,5
3616,25,1,17,2
3617,45,1,0,1
3618,35,1,7,8
3619,56,1,17,5
3620,50,1,16,7
3621,25,1,7,3
3622,18,1,4,5
3623,18,1,1,4
3624,35,1,11,7
3625,25,1,12,3
3626,18,1,10,4
3627,25,1,17,9
3628,35,2,1,6
3629,25,1,7,7
3630,50,2,7,3
3631,18,1,4,3
3632,18,1,4,4
3633,50,1,11,1
3634,35,1,18,2
3635,50,1,1,3
3636,50,1,1,5
3637,25,1,0,1
3638,25,1,6,3
3639,25,1,2,4
3640,18,1,4,8
3641,35,1,7,3
3642,25,1,0,4
3643,25,2,7,2
3644,25,1,17,4
3645,25,2,11,4
3646,35,1,17,0
3647,35,1,20,5
3648,25,1,7,9
3649,18,1,4,9
3650,25,2,0,0
3651,25,1,0,4
3652,25,1,14,5
3653,25,1,12,4
3654,18,1,15,5
3655,25,1,17,8
3656,25,2,7,3
3657,45,2,5,0
3658,18,1,17,9
3659,25,2,7,3
3660,18,1,4,3
3661,35,1,7,0
3662,35,1,12,7
3663,35,1,16,0
3664,35,2,9,7
3665,35,2,1,3
3666,25,1,0,7
3667,45,1,0,3
3668,1,2,10,6
3669,45,2,7,3
3670,25,1,14,7
3671,45,1,14,4
3672,25,1,4,4
3673,35,1,5,8
3674,25,1,2,3
3675,25,1,20,5
3676,35,1,7,8
3677,35,2,12,7
3678,25,2,12,5
3679,25,1,0,8
3680,25,1,4,6
3681,25,2,1,6
3682,25,1,7,9
3683,50,2,1,9
3684,25,1,2,4
3685,25,1,17,8
3686,25,1,5,8
3687,25,1,7,5
3688,50,2,1,5
3689,18,1,6,3
3690,25,1,0,7
3691,18,1,0,8
3692,25,1,7,9
3693,35,1,17,7
3694,25,1,15,3
3695,25,1,12,3
3696,25,1,2,5
3697,35,1,7,8
3698,25,1,15,0
3699,25,1,7,9
3700,56,2,3,3
3701,25,1,14,3
3702,35,1,1,0
3703,35,1,15,8
3704,18,1,12,7
3705,35,2,0,5
3706,45,1,7,4
3707,25,1,12,8
3708,18,2,0,8
3709,56,1,7,3
3710,25,1,12,3
3711,1,1,10,8
3712,35,1,0,8
3713,25,1,17,6
3714,25,2,7,3
3715,25,1,17,7
3716,18,1,5,6
3717,18,1,12,9
3718,35,1,17,0
3719,50,1,17,9
3720,25,1,1,4
3721,45,1,7,3
3722,25,1,15,9
3723,25,1,18,7
3724,25,1,14,0
3725,35,1,6,6
3726,18,1,4,3
3727,25,1,17,5
3728,35,1,7,8
3729,18,1,4,3
3730,18,1,4,6
3731,25,1,1,3
3732,25,1,17,9
3733,25,1,17,5
3734,18,1,4,5
3735,18,1,4,9
3736,25,1,0,6
3737,35,1,1,3
3738,25,1,14,5
3739,45,1,7,8
3740,56,1,11,7
3741,18,1,5,3
3742,25,1,0,3
3743,25,1,0,4
3744,35,2,7,3
3745,25,1,0,9
3746,25,2,9,3
3747,25,1,5,8
3748,45,1,13,6
3749,18,1,4,8
3750,25,2,0,7
3751,18,2,4,8
3752,35,2,12,5
3753,18,2,1,0
3754,25,1,7,5
3755,56,1,7,6
3756,50,2,14,3
3757,18,1,12,7
3758,25,1,7,8
3759,35,2,5,5
3760,35,1,6,8
3761,50,1,0,0
3762,25,1,17,4
3763,50,1,6,5
3764,25,1,2,7
3765,25,1,1,5
3766,50,2,3,8
3767,18,2,1,6
3768,25,1,0,6
3769,25,1,4,8
3770,25,1,15,5
3771,35,2,3,4
3772,25,1,1,9
3773,35,1,17,3
3774,35,1,6,7
3775,25,1,0,3
3776,35,1,12,7
3777,25,2,4,5
3778,18,1,4,3
3779,25,1,0,6
3780,45,2,2,3
3781,1,1,0,5
3782,56,2,11,3
3783,25,2,0,5
3784,25,1,7,3
3785,25,2,1,3
3786,25,2,20,9
3787,25,2,0,3
3788,25,2,0,6
3789,18,2,0,0
3790,25,2,0,6
3791,25,2,17,8
3792,50,1,18,3
3793,25,1,6,7
3794,18,1,4,2
3795,18,2,4,2
3796,18,2,4,8
3797,45,1,14,5
3798,25,1,7,6
3799,25,1,7,2
3800,18,1,0,3
3801,18,1,1,6
3802,18,1,12,9
3803,18,1,0,8
3804,35,2,9,0
3805,25,1,6,4
3806,35,2,1,3
3807,18,1,4,9
3808,35,2,19,7
3809,25,1,7,9
3810,35,1,6,3
3811,50,1,7,5
3812,25,1,15,4
3813,35,1,17,6
3814,35,1,7,3
3815,25,1,15,3
3816,25,1,17,8
3817,25,2,3,4
3818,35,1,3,0
3819,45,1,17,9
3820,25,1,12,9
3821,25,1,17,2
3822,25,1,20,3
3823,45,1,20,5
3824,56,1,7,0
3825,25,1,17,9
3826,18,1,1,7
3827,25,1,1,2
3828,50,1,2,9
3829,25,1,20,3
3830,25,2,1,9
3831,18,1,4,3
3832,18,2,6,3
3833,25,2,7,8
3834,25,1,1,9
3835,18,1,2,0
3836,25,1,7,6
3837,50,2,8,3
3838,25,1,17,4
3839,25,2,14,4
3840,50,1,14,5
3841,25,2,0,7
3842,45,1,18,5
3843,35,2,16,5
3844,1,2,10,0
3845,18,1,4,4
3846,25,1,12,0
3847,35,1,0,9
3848,25,1,7,8
3849,25,1,15,5
3850,35,1,0,3
3851,18,1,3,5
3852,25,1,12,9
3853,50,1,16,4
3854,25,1,14,8
3855,25,1,14,3
3856,25,1,17,7
3857,35,2,20,4
3858,18,1,14,4
3859,45,2,9,6
3860,25,1,0,5
3861,45,1,17,6
3862,18,1,4,3
3863,25,1,17,4
3864,25,1,0,1
3865,50,1,20,7
3866,1,2,10,3
3867,45,1,14,7
3868,35,1,3,7
3869,18,1,12,4
3870,18,1,17,4
3871,25,1,17,0
3872,18,1,4,7
3873,25,1,1,9
3874,45,2,2,7
3875,25,1,7,8
3876,25,1,0,4
3877,25,1,0,3
3878,45,1,1,6
3879,35,1,16,8
3880,25,1,3,3
3881,25,1,7,9
3882,18,1,2,9
3883,56,1,14,6
3884,50,1,16,7
3885,18,1,4,4
3886,25,1,12,6
3887,35,1,7,5
3888,18,1,4,4
3889,45,1,17,0
3890,45,1,6,3
3891,18,1,4,7
3892,56,2,16,5
3893,25,1,20,3
3894,25,1,6,9
3895,35,1,16,4
3896,35,2,0,4
3897,35,1,0,6
3898,56,1,17,2
3899,45,1,11,6
3900,25,1,17,7
3901,25,2,14,8
3902,18,1,14,3
3903,25,1,5,4
